layer_name,class_name,input_shape,activation_in_size,d_type,Filters,Filter_size,Activ_fun,use_B,output_shape,activation_out_size,Params
input_1,InputLayer,"[None, 320, 320, 3]",307200,float32,NaN,NaN,NaN,NaN,"[None, 320, 320, 3]",307200,0
Conv1_pad,ZeroPadding2D,"[None, 320, 320, 3]",1,float32,NaN,NaN,NaN,NaN,"[None, 321, 321, 3]",309123,0
Conv1,Conv2D,"[None, 321, 321, 3]",309123,float32,24,"[3, 3]",linear,False,"[None, 160, 160, 24]",614400,648
bn_Conv1,BatchNormalization,"[None, 160, 160, 24]",614400,float32,NaN,NaN,NaN,NaN,"[None, 160, 160, 24]",614400,96
Conv1_relu,ReLU,"[None, 160, 160, 24]",614400,float32,NaN,NaN,NaN,NaN,"[None, 160, 160, 24]",614400,0
expanded_conv_depthwise,DepthwiseConv2D,"[None, 160, 160, 24]",614400,float32,NaN,"[3, 3]",linear,False,"[None, 160, 160, 24]",614400,216
expanded_conv_depthwise_BN,BatchNormalization,"[None, 160, 160, 24]",614400,float32,NaN,NaN,NaN,NaN,"[None, 160, 160, 24]",614400,96
expanded_conv_depthwise_relu,ReLU,"[None, 160, 160, 24]",614400,float32,NaN,NaN,NaN,NaN,"[None, 160, 160, 24]",614400,0
expanded_conv_project,Conv2D,"[None, 160, 160, 24]",614400,float32,16,"[1, 1]",linear,False,"[None, 160, 160, 16]",409600,384
expanded_conv_project_BN,BatchNormalization,"[None, 160, 160, 16]",409600,float32,NaN,NaN,NaN,NaN,"[None, 160, 160, 16]",409600,64
block_1_expand,Conv2D,"[None, 160, 160, 16]",409600,float32,96,"[1, 1]",linear,False,"[None, 160, 160, 96]",2457600,1536
block_1_expand_BN,BatchNormalization,"[None, 160, 160, 96]",2457600,float32,NaN,NaN,NaN,NaN,"[None, 160, 160, 96]",2457600,384
block_1_expand_relu,ReLU,"[None, 160, 160, 96]",2457600,float32,NaN,NaN,NaN,NaN,"[None, 160, 160, 96]",2457600,0
block_1_pad,ZeroPadding2D,"[None, 160, 160, 96]",2457600,float32,NaN,NaN,NaN,NaN,"[None, 161, 161, 96]",2488416,0
block_1_depthwise,DepthwiseConv2D,"[None, 161, 161, 96]",2488416,float32,NaN,"[3, 3]",linear,False,"[None, 80, 80, 96]",614400,864
block_1_depthwise_BN,BatchNormalization,"[None, 80, 80, 96]",614400,float32,NaN,NaN,NaN,NaN,"[None, 80, 80, 96]",614400,384
block_1_depthwise_relu,ReLU,"[None, 80, 80, 96]",614400,float32,NaN,NaN,NaN,NaN,"[None, 80, 80, 96]",614400,0
block_1_project,Conv2D,"[None, 80, 80, 96]",614400,float32,24,"[1, 1]",linear,False,"[None, 80, 80, 24]",153600,2304
block_1_project_BN,BatchNormalization,"[None, 80, 80, 24]",153600,float32,NaN,NaN,NaN,NaN,"[None, 80, 80, 24]",153600,96
block_2_expand,Conv2D,"[None, 80, 80, 24]",153600,float32,144,"[1, 1]",linear,False,"[None, 80, 80, 144]",921600,3456
block_2_expand_BN,BatchNormalization,"[None, 80, 80, 144]",921600,float32,NaN,NaN,NaN,NaN,"[None, 80, 80, 144]",921600,576
block_2_expand_relu,ReLU,"[None, 80, 80, 144]",921600,float32,NaN,NaN,NaN,NaN,"[None, 80, 80, 144]",921600,0
block_2_depthwise,DepthwiseConv2D,"[None, 80, 80, 144]",921600,float32,NaN,"[3, 3]",linear,False,"[None, 80, 80, 144]",921600,1296
block_2_depthwise_BN,BatchNormalization,"[None, 80, 80, 144]",921600,float32,NaN,NaN,NaN,NaN,"[None, 80, 80, 144]",921600,576
block_2_depthwise_relu,ReLU,"[None, 80, 80, 144]",921600,float32,NaN,NaN,NaN,NaN,"[None, 80, 80, 144]",921600,0
block_2_project,Conv2D,"[None, 80, 80, 144]",921600,float32,24,"[1, 1]",linear,False,"[None, 80, 80, 24]",153600,3456
block_2_project_BN,BatchNormalization,"[None, 80, 80, 24]",153600,float32,NaN,NaN,NaN,NaN,"[None, 80, 80, 24]",153600,96
block_2_add,Add,"[None, 80, 80, 24]",153600,float32,NaN,NaN,NaN,NaN,"[None, 80, 80, 24]",153600,0
block_3_expand,Conv2D,"[None, 80, 80, 24]",153600,float32,144,"[1, 1]",linear,False,"[None, 80, 80, 144]",921600,3456
block_3_expand_BN,BatchNormalization,"[None, 80, 80, 144]",921600,float32,NaN,NaN,NaN,NaN,"[None, 80, 80, 144]",921600,576
block_3_expand_relu,ReLU,"[None, 80, 80, 144]",921600,float32,NaN,NaN,NaN,NaN,"[None, 80, 80, 144]",921600,0
block_3_pad,ZeroPadding2D,"[None, 80, 80, 144]",921600,float32,NaN,NaN,NaN,NaN,"[None, 81, 81, 144]",944784,0
block_3_depthwise,DepthwiseConv2D,"[None, 81, 81, 144]",944784,float32,NaN,"[3, 3]",linear,False,"[None, 40, 40, 144]",230400,1296
block_3_depthwise_BN,BatchNormalization,"[None, 40, 40, 144]",230400,float32,NaN,NaN,NaN,NaN,"[None, 40, 40, 144]",230400,576
block_3_depthwise_relu,ReLU,"[None, 40, 40, 144]",230400,float32,NaN,NaN,NaN,NaN,"[None, 40, 40, 144]",230400,0
block_3_project,Conv2D,"[None, 40, 40, 144]",230400,float32,24,"[1, 1]",linear,False,"[None, 40, 40, 24]",38400,3456
