layer_name,class_name,input_shape,activation_in_size,d_type,Filters,Filter_size,Activ_fun,use_B,output_shape,activation_out_size,Params
input_1,InputLayer,"[None, 256, 256, 3]",196608,float32,NaN,NaN,NaN,NaN,"[None, 256, 256, 3]",196608,0
conv2d_1,Conv2D,"[None, 256, 256, 3]",1,float32,16,"[3, 3]",linear,True,"[None, 128, 128, 16]",262144,448
batch_normalization_1,BatchNormalization,"[None, 128, 128, 16]",262144,float32,NaN,NaN,NaN,NaN,"[None, 128, 128, 16]",262144,64
activation_1,Activation,"[None, 128, 128, 16]",262144,float32,NaN,NaN,_hard_swish,NaN,"[None, 128, 128, 16]",262144,0
conv2d_2,Conv2D,"[None, 128, 128, 16]",262144,float32,16,"[1, 1]",linear,True,"[None, 128, 128, 16]",262144,272
batch_normalization_2,BatchNormalization,"[None, 128, 128, 16]",262144,float32,NaN,NaN,NaN,NaN,"[None, 128, 128, 16]",262144,64
activation_2,Activation,"[None, 128, 128, 16]",262144,float32,NaN,NaN,_relu6,NaN,"[None, 128, 128, 16]",262144,0
depthwise_conv2d_1,DepthwiseConv2D,"[None, 128, 128, 16]",262144,float32,NaN,"[3, 3]",linear,True,"[None, 128, 128, 16]",262144,160
batch_normalization_3,BatchNormalization,"[None, 128, 128, 16]",262144,float32,NaN,NaN,NaN,NaN,"[None, 128, 128, 16]",262144,64
activation_3,Activation,"[None, 128, 128, 16]",262144,float32,NaN,NaN,_relu6,NaN,"[None, 128, 128, 16]",262144,0
conv2d_3,Conv2D,"[None, 128, 128, 16]",262144,float32,16,"[1, 1]",linear,True,"[None, 128, 128, 16]",262144,272
batch_normalization_4,BatchNormalization,"[None, 128, 128, 16]",262144,float32,NaN,NaN,NaN,NaN,"[None, 128, 128, 16]",262144,64
add_1,Add,"[None, 128, 128, 16]",262144,float32,NaN,NaN,NaN,NaN,"[None, 128, 128, 16]",262144,0
conv2d_4,Conv2D,"[None, 128, 128, 16]",262144,float32,64,"[1, 1]",linear,True,"[None, 128, 128, 64]",1048576,1088
batch_normalization_5,BatchNormalization,"[None, 128, 128, 64]",1048576,float32,NaN,NaN,NaN,NaN,"[None, 128, 128, 64]",1048576,256
activation_4,Activation,"[None, 128, 128, 64]",1048576,float32,NaN,NaN,_relu6,NaN,"[None, 128, 128, 64]",1048576,0
depthwise_conv2d_2,DepthwiseConv2D,"[None, 128, 128, 64]",1048576,float32,NaN,"[3, 3]",linear,True,"[None, 64, 64, 64]",262144,640
batch_normalization_6,BatchNormalization,"[None, 64, 64, 64]",262144,float32,NaN,NaN,NaN,NaN,"[None, 64, 64, 64]",262144,256
activation_5,Activation,"[None, 64, 64, 64]",262144,float32,NaN,NaN,_relu6,NaN,"[None, 64, 64, 64]",262144,0
conv2d_5,Conv2D,"[None, 64, 64, 64]",262144,float32,24,"[1, 1]",linear,True,"[None, 64, 64, 24]",98304,1560
batch_normalization_7,BatchNormalization,"[None, 64, 64, 24]",98304,float32,NaN,NaN,NaN,NaN,"[None, 64, 64, 24]",98304,96
conv2d_6,Conv2D,"[None, 64, 64, 24]",98304,float32,72,"[1, 1]",linear,True,"[None, 64, 64, 72]",294912,1800
batch_normalization_8,BatchNormalization,"[None, 64, 64, 72]",294912,float32,NaN,NaN,NaN,NaN,"[None, 64, 64, 72]",294912,288
activation_6,Activation,"[None, 64, 64, 72]",294912,float32,NaN,NaN,_relu6,NaN,"[None, 64, 64, 72]",294912,0
depthwise_conv2d_3,DepthwiseConv2D,"[None, 64, 64, 72]",294912,float32,NaN,"[3, 3]",linear,True,"[None, 64, 64, 72]",294912,720
batch_normalization_9,BatchNormalization,"[None, 64, 64, 72]",294912,float32,NaN,NaN,NaN,NaN,"[None, 64, 64, 72]",294912,288
activation_7,Activation,"[None, 64, 64, 72]",294912,float32,NaN,NaN,_relu6,NaN,"[None, 64, 64, 72]",294912,0
conv2d_7,Conv2D,"[None, 64, 64, 72]",294912,float32,24,"[1, 1]",linear,True,"[None, 64, 64, 24]",98304,1752
batch_normalization_10,BatchNormalization,"[None, 64, 64, 24]",98304,float32,NaN,NaN,NaN,NaN,"[None, 64, 64, 24]",98304,96
add_2,Add,"[None, 64, 64, 24]",98304,float32,NaN,NaN,NaN,NaN,"[None, 64, 64, 24]",98304,0
conv2d_8,Conv2D,"[None, 64, 64, 24]",98304,float32,72,"[1, 1]",linear,True,"[None, 64, 64, 72]",294912,1800
batch_normalization_11,BatchNormalization,"[None, 64, 64, 72]",294912,float32,NaN,NaN,NaN,NaN,"[None, 64, 64, 72]",294912,288
activation_8,Activation,"[None, 64, 64, 72]",294912,float32,NaN,NaN,_relu6,NaN,"[None, 64, 64, 72]",294912,0
depthwise_conv2d_4,DepthwiseConv2D,"[None, 64, 64, 72]",294912,float32,NaN,"[5, 5]",linear,True,"[None, 32, 32, 72]",73728,1872
batch_normalization_12,BatchNormalization,"[None, 32, 32, 72]",73728,float32,NaN,NaN,NaN,NaN,"[None, 32, 32, 72]",73728,288
activation_9,Activation,"[None, 32, 32, 72]",73728,float32,NaN,NaN,_relu6,NaN,"[None, 32, 32, 72]",73728,0
global_average_pooling2d_1,GlobalAveragePooling2D,"[None, 32, 32, 72]",73728,float32,NaN,NaN,NaN,NaN,"[None, 72]",72,0
dense_1,Dense,"[None, 72]",72,float32,NaN,NaN,relu,True,"[None, 72]",72,5256
dense_2,Dense,"[None, 72]",72,float32,NaN,NaN,hard_sigmoid,True,"[None, 72]",72,5256
reshape_1,Reshape,"[None, 72]",72,float32,NaN,NaN,NaN,NaN,"[None, 1, 1, 72]",72,0
multiply_1,Multiply,"[None, 1, 1, 72]",72,float32,NaN,NaN,NaN,NaN,"[None, 32, 32, 72]",73728,0
conv2d_9,Conv2D,"[None, 32, 32, 72]",73728,float32,40,"[1, 1]",linear,True,"[None, 32, 32, 40]",40960,2920
batch_normalization_13,BatchNormalization,"[None, 32, 32, 40]",40960,float32,NaN,NaN,NaN,NaN,"[None, 32, 32, 40]",40960,160
conv2d_10,Conv2D,"[None, 32, 32, 40]",40960,float32,120,"[1, 1]",linear,True,"[None, 32, 32, 120]",122880,4920
batch_normalization_14,BatchNormalization,"[None, 32, 32, 120]",122880,float32,NaN,NaN,NaN,NaN,"[None, 32, 32, 120]",122880,480
activation_10,Activation,"[None, 32, 32, 120]",122880,float32,NaN,NaN,_relu6,NaN,"[None, 32, 32, 120]",122880,0
depthwise_conv2d_5,DepthwiseConv2D,"[None, 32, 32, 120]",122880,float32,NaN,"[5, 5]",linear,True,"[None, 32, 32, 120]",122880,3120
batch_normalization_15,BatchNormalization,"[None, 32, 32, 120]",122880,float32,NaN,NaN,NaN,NaN,"[None, 32, 32, 120]",122880,480
activation_11,Activation,"[None, 32, 32, 120]",122880,float32,NaN,NaN,_relu6,NaN,"[None, 32, 32, 120]",122880,0
global_average_pooling2d_2,GlobalAveragePooling2D,"[None, 32, 32, 120]",122880,float32,NaN,NaN,NaN,NaN,"[None, 120]",120,0
dense_3,Dense,"[None, 120]",120,float32,NaN,NaN,relu,True,"[None, 120]",120,14520
dense_4,Dense,"[None, 120]",120,float32,NaN,NaN,hard_sigmoid,True,"[None, 120]",120,14520
reshape_2,Reshape,"[None, 120]",120,float32,NaN,NaN,NaN,NaN,"[None, 1, 1, 120]",120,0
multiply_2,Multiply,"[None, 1, 1, 120]",120,float32,NaN,NaN,NaN,NaN,"[None, 32, 32, 120]",122880,0
conv2d_11,Conv2D,"[None, 32, 32, 120]",122880,float32,40,"[1, 1]",linear,True,"[None, 32, 32, 40]",40960,4840
batch_normalization_16,BatchNormalization,"[None, 32, 32, 40]",40960,float32,NaN,NaN,NaN,NaN,"[None, 32, 32, 40]",40960,160
add_3,Add,"[None, 32, 32, 40]",40960,float32,NaN,NaN,NaN,NaN,"[None, 32, 32, 40]",40960,0
conv2d_12,Conv2D,"[None, 32, 32, 40]",40960,float32,120,"[1, 1]",linear,True,"[None, 32, 32, 120]",122880,4920
batch_normalization_17,BatchNormalization,"[None, 32, 32, 120]",122880,float32,NaN,NaN,NaN,NaN,"[None, 32, 32, 120]",122880,480
activation_12,Activation,"[None, 32, 32, 120]",122880,float32,NaN,NaN,_relu6,NaN,"[None, 32, 32, 120]",122880,0
depthwise_conv2d_6,DepthwiseConv2D,"[None, 32, 32, 120]",122880,float32,NaN,"[5, 5]",linear,True,"[None, 32, 32, 120]",122880,3120
batch_normalization_18,BatchNormalization,"[None, 32, 32, 120]",122880,float32,NaN,NaN,NaN,NaN,"[None, 32, 32, 120]",122880,480
activation_13,Activation,"[None, 32, 32, 120]",122880,float32,NaN,NaN,_relu6,NaN,"[None, 32, 32, 120]",122880,0
global_average_pooling2d_3,GlobalAveragePooling2D,"[None, 32, 32, 120]",122880,float32,NaN,NaN,NaN,NaN,"[None, 120]",120,0
dense_5,Dense,"[None, 120]",120,float32,NaN,NaN,relu,True,"[None, 120]",120,14520
dense_6,Dense,"[None, 120]",120,float32,NaN,NaN,hard_sigmoid,True,"[None, 120]",120,14520
reshape_3,Reshape,"[None, 120]",120,float32,NaN,NaN,NaN,NaN,"[None, 1, 1, 120]",120,0
multiply_3,Multiply,"[None, 1, 1, 120]",120,float32,NaN,NaN,NaN,NaN,"[None, 32, 32, 120]",122880,0
conv2d_13,Conv2D,"[None, 32, 32, 120]",122880,float32,40,"[1, 1]",linear,True,"[None, 32, 32, 40]",40960,4840
batch_normalization_19,BatchNormalization,"[None, 32, 32, 40]",40960,float32,NaN,NaN,NaN,NaN,"[None, 32, 32, 40]",40960,160
add_4,Add,"[None, 32, 32, 40]",40960,float32,NaN,NaN,NaN,NaN,"[None, 32, 32, 40]",40960,0
conv2d_14,Conv2D,"[None, 32, 32, 40]",40960,float32,240,"[1, 1]",linear,True,"[None, 32, 32, 240]",245760,9840
batch_normalization_20,BatchNormalization,"[None, 32, 32, 240]",245760,float32,NaN,NaN,NaN,NaN,"[None, 32, 32, 240]",245760,960
activation_14,Activation,"[None, 32, 32, 240]",245760,float32,NaN,NaN,_hard_swish,NaN,"[None, 32, 32, 240]",245760,0
depthwise_conv2d_7,DepthwiseConv2D,"[None, 32, 32, 240]",245760,float32,NaN,"[3, 3]",linear,True,"[None, 16, 16, 240]",61440,2400
