layer_name,class_name,input_shape,activation_in_size,d_type,Filters,Filter_size,Activ_fun,use_B,output_shape,activation_out_size,Params
input_1,InputLayer,"[None, 1200, 1200, 3]",4320000,float32,NaN,NaN,NaN,NaN,"[None, 1200, 1200, 3]",4320000,0
conv1_pad,ZeroPadding2D,"[None, 1200, 1200, 3]",1,float32,NaN,NaN,NaN,NaN,"[None, 1206, 1206, 3]",4363308,0
conv1_conv,Conv2D,"[None, 1206, 1206, 3]",4363308,float32,64,"[7, 7]",linear,True,"[None, 600, 600, 64]",23040000,9472
pool1_pad,ZeroPadding2D,"[None, 600, 600, 64]",23040000,float32,NaN,NaN,NaN,NaN,"[None, 602, 602, 64]",23193856,0
pool1_pool,MaxPooling2D,"[None, 602, 602, 64]",23193856,float32,NaN,NaN,NaN,NaN,"[None, 300, 300, 64]",5760000,0
conv2_block1_preact_bn,BatchNormalization,"[None, 300, 300, 64]",5760000,float32,NaN,NaN,NaN,NaN,"[None, 300, 300, 64]",5760000,256
conv2_block1_preact_relu,Activation,"[None, 300, 300, 64]",5760000,float32,NaN,NaN,relu,NaN,"[None, 300, 300, 64]",5760000,0
conv2_block1_1_conv,Conv2D,"[None, 300, 300, 64]",5760000,float32,64,"[1, 1]",linear,False,"[None, 300, 300, 64]",5760000,4096
conv2_block1_1_bn,BatchNormalization,"[None, 300, 300, 64]",5760000,float32,NaN,NaN,NaN,NaN,"[None, 300, 300, 64]",5760000,256
conv2_block1_1_relu,Activation,"[None, 300, 300, 64]",5760000,float32,NaN,NaN,relu,NaN,"[None, 300, 300, 64]",5760000,0
conv2_block1_2_pad,ZeroPadding2D,"[None, 300, 300, 64]",5760000,float32,NaN,NaN,NaN,NaN,"[None, 302, 302, 64]",5837056,0
conv2_block1_2_conv,Conv2D,"[None, 302, 302, 64]",5837056,float32,64,"[3, 3]",linear,False,"[None, 300, 300, 64]",5760000,36864
conv2_block1_2_bn,BatchNormalization,"[None, 300, 300, 64]",5760000,float32,NaN,NaN,NaN,NaN,"[None, 300, 300, 64]",5760000,256
conv2_block1_2_relu,Activation,"[None, 300, 300, 64]",5760000,float32,NaN,NaN,relu,NaN,"[None, 300, 300, 64]",5760000,0
conv2_block1_0_conv,Conv2D,"[None, 300, 300, 64]",5760000,float32,256,"[1, 1]",linear,True,"[None, 300, 300, 256]",23040000,16640
conv2_block1_3_conv,Conv2D,"[None, 300, 300, 256]",23040000,float32,256,"[1, 1]",linear,True,"[None, 300, 300, 256]",23040000,16640
conv2_block1_out,Add,"[None, 300, 300, 256]",23040000,float32,NaN,NaN,NaN,NaN,"[None, 300, 300, 256]",23040000,0
conv2_block2_preact_bn,BatchNormalization,"[None, 300, 300, 256]",23040000,float32,NaN,NaN,NaN,NaN,"[None, 300, 300, 256]",23040000,1024
conv2_block2_preact_relu,Activation,"[None, 300, 300, 256]",23040000,float32,NaN,NaN,relu,NaN,"[None, 300, 300, 256]",23040000,0
conv2_block2_1_conv,Conv2D,"[None, 300, 300, 256]",23040000,float32,64,"[1, 1]",linear,False,"[None, 300, 300, 64]",5760000,16384
conv2_block2_1_bn,BatchNormalization,"[None, 300, 300, 64]",5760000,float32,NaN,NaN,NaN,NaN,"[None, 300, 300, 64]",5760000,256
conv2_block2_1_relu,Activation,"[None, 300, 300, 64]",5760000,float32,NaN,NaN,relu,NaN,"[None, 300, 300, 64]",5760000,0
conv2_block2_2_pad,ZeroPadding2D,"[None, 300, 300, 64]",5760000,float32,NaN,NaN,NaN,NaN,"[None, 302, 302, 64]",5837056,0
conv2_block2_2_conv,Conv2D,"[None, 302, 302, 64]",5837056,float32,64,"[3, 3]",linear,False,"[None, 300, 300, 64]",5760000,36864
conv2_block2_2_bn,BatchNormalization,"[None, 300, 300, 64]",5760000,float32,NaN,NaN,NaN,NaN,"[None, 300, 300, 64]",5760000,256
conv2_block2_2_relu,Activation,"[None, 300, 300, 64]",5760000,float32,NaN,NaN,relu,NaN,"[None, 300, 300, 64]",5760000,0
conv2_block2_3_conv,Conv2D,"[None, 300, 300, 64]",5760000,float32,256,"[1, 1]",linear,True,"[None, 300, 300, 256]",23040000,16640
conv2_block2_out,Add,"[None, 300, 300, 256]",23040000,float32,NaN,NaN,NaN,NaN,"[None, 300, 300, 256]",23040000,0
conv2_block3_preact_bn,BatchNormalization,"[None, 300, 300, 256]",23040000,float32,NaN,NaN,NaN,NaN,"[None, 300, 300, 256]",23040000,1024
conv2_block3_preact_relu,Activation,"[None, 300, 300, 256]",23040000,float32,NaN,NaN,relu,NaN,"[None, 300, 300, 256]",23040000,0
conv2_block3_1_conv,Conv2D,"[None, 300, 300, 256]",23040000,float32,64,"[1, 1]",linear,False,"[None, 300, 300, 64]",5760000,16384
conv2_block3_1_bn,BatchNormalization,"[None, 300, 300, 64]",5760000,float32,NaN,NaN,NaN,NaN,"[None, 300, 300, 64]",5760000,256
conv2_block3_1_relu,Activation,"[None, 300, 300, 64]",5760000,float32,NaN,NaN,relu,NaN,"[None, 300, 300, 64]",5760000,0
conv2_block3_2_pad,ZeroPadding2D,"[None, 300, 300, 64]",5760000,float32,NaN,NaN,NaN,NaN,"[None, 302, 302, 64]",5837056,0
conv2_block3_2_conv,Conv2D,"[None, 302, 302, 64]",5837056,float32,64,"[3, 3]",linear,False,"[None, 150, 150, 64]",1440000,36864
conv2_block3_2_bn,BatchNormalization,"[None, 150, 150, 64]",1440000,float32,NaN,NaN,NaN,NaN,"[None, 150, 150, 64]",1440000,256
conv2_block3_2_relu,Activation,"[None, 150, 150, 64]",1440000,float32,NaN,NaN,relu,NaN,"[None, 150, 150, 64]",1440000,0
max_pooling2d_1,MaxPooling2D,"[None, 150, 150, 64]",1440000,float32,NaN,NaN,NaN,NaN,"[None, 150, 150, 256]",5760000,0
conv2_block3_3_conv,Conv2D,"[None, 150, 150, 256]",5760000,float32,256,"[1, 1]",linear,True,"[None, 150, 150, 256]",5760000,16640
conv2_block3_out,Add,"[None, 150, 150, 256]",5760000,float32,NaN,NaN,NaN,NaN,"[None, 150, 150, 256]",5760000,0
conv3_block1_preact_bn,BatchNormalization,"[None, 150, 150, 256]",5760000,float32,NaN,NaN,NaN,NaN,"[None, 150, 150, 256]",5760000,1024
