layer_name,class_name,input_shape,activation_in_size,d_type,Filters,Filter_size,Activ_fun,use_B,output_shape,activation_out_size,Params
input_2,InputLayer,"[None, 1200, 1200, 3]",4320000,float32,NaN,NaN,NaN,NaN,"[None, 1200, 1200, 3]",4320000,0
Conv2d_1a_7x7_conv,Conv2D,"[None, 1200, 1200, 3]",1,float32,64,"[7, 7]",linear,False,"[None, 600, 600, 64]",23040000,9408
Conv2d_1a_7x7_bn,BatchNormalization,"[None, 600, 600, 64]",23040000,float32,NaN,NaN,NaN,NaN,"[None, 600, 600, 64]",23040000,192
Conv2d_1a_7x7_act,Activation,"[None, 600, 600, 64]",23040000,float32,NaN,NaN,relu,NaN,"[None, 600, 600, 64]",23040000,0
MaxPool_2a_3x3,MaxPooling2D,"[None, 600, 600, 64]",23040000,float32,NaN,NaN,NaN,NaN,"[None, 300, 300, 64]",5760000,0
Conv2d_2b_1x1_conv,Conv2D,"[None, 300, 300, 64]",5760000,float32,64,"[1, 1]",linear,False,"[None, 300, 300, 64]",5760000,4096
Conv2d_2b_1x1_bn,BatchNormalization,"[None, 300, 300, 64]",5760000,float32,NaN,NaN,NaN,NaN,"[None, 300, 300, 64]",5760000,192
Conv2d_2b_1x1_act,Activation,"[None, 300, 300, 64]",5760000,float32,NaN,NaN,relu,NaN,"[None, 300, 300, 64]",5760000,0
Conv2d_2c_3x3_conv,Conv2D,"[None, 300, 300, 64]",5760000,float32,192,"[3, 3]",linear,False,"[None, 300, 300, 192]",17280000,110592
Conv2d_2c_3x3_bn,BatchNormalization,"[None, 300, 300, 192]",17280000,float32,NaN,NaN,NaN,NaN,"[None, 300, 300, 192]",17280000,576
Conv2d_2c_3x3_act,Activation,"[None, 300, 300, 192]",17280000,float32,NaN,NaN,relu,NaN,"[None, 300, 300, 192]",17280000,0
MaxPool_3a_3x3,MaxPooling2D,"[None, 300, 300, 192]",17280000,float32,NaN,NaN,NaN,NaN,"[None, 150, 150, 192]",4320000,0
Mixed_3b_Branch_1_a_1x1_conv,Conv2D,"[None, 150, 150, 192]",4320000,float32,96,"[1, 1]",linear,False,"[None, 150, 150, 96]",2160000,18432
Mixed_3b_Branch_2_a_1x1_conv,Conv2D,"[None, 150, 150, 96]",2160000,float32,16,"[1, 1]",linear,False,"[None, 150, 150, 16]",360000,3072
Mixed_3b_Branch_1_a_1x1_bn,BatchNormalization,"[None, 150, 150, 16]",360000,float32,NaN,NaN,NaN,NaN,"[None, 150, 150, 96]",2160000,288
Mixed_3b_Branch_2_a_1x1_bn,BatchNormalization,"[None, 150, 150, 96]",2160000,float32,NaN,NaN,NaN,NaN,"[None, 150, 150, 16]",360000,48
Mixed_3b_Branch_1_a_1x1_act,Activation,"[None, 150, 150, 16]",360000,float32,NaN,NaN,relu,NaN,"[None, 150, 150, 96]",2160000,0
Mixed_3b_Branch_2_a_1x1_act,Activation,"[None, 150, 150, 96]",2160000,float32,NaN,NaN,relu,NaN,"[None, 150, 150, 16]",360000,0
Mixed_3b_Branch_3_a_max,MaxPooling2D,"[None, 150, 150, 16]",360000,float32,NaN,NaN,NaN,NaN,"[None, 150, 150, 192]",4320000,0
Mixed_3b_Branch_0_a_1x1_conv,Conv2D,"[None, 150, 150, 192]",4320000,float32,64,"[1, 1]",linear,False,"[None, 150, 150, 64]",1440000,12288
Mixed_3b_Branch_1_b_3x3_conv,Conv2D,"[None, 150, 150, 64]",1440000,float32,128,"[3, 3]",linear,False,"[None, 150, 150, 128]",2880000,110592
Mixed_3b_Branch_2_b_3x3_conv,Conv2D,"[None, 150, 150, 128]",2880000,float32,32,"[3, 3]",linear,False,"[None, 150, 150, 32]",720000,4608
Mixed_3b_Branch_3_b_1x1_conv,Conv2D,"[None, 150, 150, 32]",720000,float32,32,"[1, 1]",linear,False,"[None, 150, 150, 32]",720000,6144
Mixed_3b_Branch_0_a_1x1_bn,BatchNormalization,"[None, 150, 150, 32]",720000,float32,NaN,NaN,NaN,NaN,"[None, 150, 150, 64]",1440000,192
Mixed_3b_Branch_1_b_3x3_bn,BatchNormalization,"[None, 150, 150, 64]",1440000,float32,NaN,NaN,NaN,NaN,"[None, 150, 150, 128]",2880000,384
Mixed_3b_Branch_2_b_3x3_bn,BatchNormalization,"[None, 150, 150, 128]",2880000,float32,NaN,NaN,NaN,NaN,"[None, 150, 150, 32]",720000,96
Mixed_3b_Branch_3_b_1x1_bn,BatchNormalization,"[None, 150, 150, 32]",720000,float32,NaN,NaN,NaN,NaN,"[None, 150, 150, 32]",720000,96
Mixed_3b_Branch_0_a_1x1_act,Activation,"[None, 150, 150, 32]",720000,float32,NaN,NaN,relu,NaN,"[None, 150, 150, 64]",1440000,0
Mixed_3b_Branch_1_b_3x3_act,Activation,"[None, 150, 150, 64]",1440000,float32,NaN,NaN,relu,NaN,"[None, 150, 150, 128]",2880000,0
Mixed_3b_Branch_2_b_3x3_act,Activation,"[None, 150, 150, 128]",2880000,float32,NaN,NaN,relu,NaN,"[None, 150, 150, 32]",720000,0
Mixed_3b_Branch_3_b_1x1_act,Activation,"[None, 150, 150, 32]",720000,float32,NaN,NaN,relu,NaN,"[None, 150, 150, 32]",720000,0
Mixed_3b_Concatenated,Concatenate,"[None, 150, 150, 32]",720000,float32,NaN,NaN,NaN,NaN,"[None, 150, 150, 256]",5760000,0
Mixed_3c_Branch_1_a_1x1_conv,Conv2D,"[None, 150, 150, 256]",5760000,float32,128,"[1, 1]",linear,False,"[None, 150, 150, 128]",2880000,32768
Mixed_3c_Branch_2_a_1x1_conv,Conv2D,"[None, 150, 150, 128]",2880000,float32,32,"[1, 1]",linear,False,"[None, 150, 150, 32]",720000,8192
Mixed_3c_Branch_1_a_1x1_bn,BatchNormalization,"[None, 150, 150, 32]",720000,float32,NaN,NaN,NaN,NaN,"[None, 150, 150, 128]",2880000,384
Mixed_3c_Branch_2_a_1x1_bn,BatchNormalization,"[None, 150, 150, 128]",2880000,float32,NaN,NaN,NaN,NaN,"[None, 150, 150, 32]",720000,96
Mixed_3c_Branch_1_a_1x1_act,Activation,"[None, 150, 150, 32]",720000,float32,NaN,NaN,relu,NaN,"[None, 150, 150, 128]",2880000,0
Mixed_3c_Branch_2_a_1x1_act,Activation,"[None, 150, 150, 128]",2880000,float32,NaN,NaN,relu,NaN,"[None, 150, 150, 32]",720000,0
Mixed_3c_Branch_3_a_max,MaxPooling2D,"[None, 150, 150, 32]",720000,float32,NaN,NaN,NaN,NaN,"[None, 150, 150, 256]",5760000,0
Mixed_3c_Branch_0_a_1x1_conv,Conv2D,"[None, 150, 150, 256]",5760000,float32,128,"[1, 1]",linear,False,"[None, 150, 150, 128]",2880000,32768
Mixed_3c_Branch_1_b_3x3_conv,Conv2D,"[None, 150, 150, 128]",2880000,float32,192,"[3, 3]",linear,False,"[None, 150, 150, 192]",4320000,221184
Mixed_3c_Branch_2_b_3x3_conv,Conv2D,"[None, 150, 150, 192]",4320000,float32,96,"[3, 3]",linear,False,"[None, 150, 150, 96]",2160000,27648
Mixed_3c_Branch_3_b_1x1_conv,Conv2D,"[None, 150, 150, 96]",2160000,float32,64,"[1, 1]",linear,False,"[None, 150, 150, 64]",1440000,16384
Mixed_3c_Branch_0_a_1x1_bn,BatchNormalization,"[None, 150, 150, 64]",1440000,float32,NaN,NaN,NaN,NaN,"[None, 150, 150, 128]",2880000,384
Mixed_3c_Branch_1_b_3x3_bn,BatchNormalization,"[None, 150, 150, 128]",2880000,float32,NaN,NaN,NaN,NaN,"[None, 150, 150, 192]",4320000,576
Mixed_3c_Branch_2_b_3x3_bn,BatchNormalization,"[None, 150, 150, 192]",4320000,float32,NaN,NaN,NaN,NaN,"[None, 150, 150, 96]",2160000,288
Mixed_3c_Branch_3_b_1x1_bn,BatchNormalization,"[None, 150, 150, 96]",2160000,float32,NaN,NaN,NaN,NaN,"[None, 150, 150, 64]",1440000,192
Mixed_3c_Branch_0_a_1x1_act,Activation,"[None, 150, 150, 64]",1440000,float32,NaN,NaN,relu,NaN,"[None, 150, 150, 128]",2880000,0
Mixed_3c_Branch_1_b_3x3_act,Activation,"[None, 150, 150, 128]",2880000,float32,NaN,NaN,relu,NaN,"[None, 150, 150, 192]",4320000,0
Mixed_3c_Branch_2_b_3x3_act,Activation,"[None, 150, 150, 192]",4320000,float32,NaN,NaN,relu,NaN,"[None, 150, 150, 96]",2160000,0
Mixed_3c_Branch_3_b_1x1_act,Activation,"[None, 150, 150, 96]",2160000,float32,NaN,NaN,relu,NaN,"[None, 150, 150, 64]",1440000,0
Mixed_3c_Concatenated,Concatenate,"[None, 150, 150, 64]",1440000,float32,NaN,NaN,NaN,NaN,"[None, 150, 150, 480]",10800000,0
MaxPool_4a_3x3,MaxPooling2D,"[None, 150, 150, 480]",10800000,float32,NaN,NaN,NaN,NaN,"[None, 75, 75, 480]",2700000,0
Mixed_4b_Branch_1_a_1x1_conv,Conv2D,"[None, 75, 75, 480]",2700000,float32,96,"[1, 1]",linear,False,"[None, 75, 75, 96]",540000,46080
Mixed_4b_Branch_2_a_1x1_conv,Conv2D,"[None, 75, 75, 96]",540000,float32,16,"[1, 1]",linear,False,"[None, 75, 75, 16]",90000,7680
Mixed_4b_Branch_1_a_1x1_bn,BatchNormalization,"[None, 75, 75, 16]",90000,float32,NaN,NaN,NaN,NaN,"[None, 75, 75, 96]",540000,288
Mixed_4b_Branch_2_a_1x1_bn,BatchNormalization,"[None, 75, 75, 96]",540000,float32,NaN,NaN,NaN,NaN,"[None, 75, 75, 16]",90000,48
Mixed_4b_Branch_1_a_1x1_act,Activation,"[None, 75, 75, 16]",90000,float32,NaN,NaN,relu,NaN,"[None, 75, 75, 96]",540000,0
Mixed_4b_Branch_2_a_1x1_act,Activation,"[None, 75, 75, 96]",540000,float32,NaN,NaN,relu,NaN,"[None, 75, 75, 16]",90000,0
Mixed_4b_Branch_3_a_max,MaxPooling2D,"[None, 75, 75, 16]",90000,float32,NaN,NaN,NaN,NaN,"[None, 75, 75, 480]",2700000,0
Mixed_4b_Branch_0_a_1x1_conv,Conv2D,"[None, 75, 75, 480]",2700000,float32,192,"[1, 1]",linear,False,"[None, 75, 75, 192]",1080000,92160
Mixed_4b_Branch_1_b_3x3_conv,Conv2D,"[None, 75, 75, 192]",1080000,float32,208,"[3, 3]",linear,False,"[None, 75, 75, 208]",1170000,179712
Mixed_4b_Branch_2_b_3x3_conv,Conv2D,"[None, 75, 75, 208]",1170000,float32,48,"[3, 3]",linear,False,"[None, 75, 75, 48]",270000,6912
Mixed_4b_Branch_3_b_1x1_conv,Conv2D,"[None, 75, 75, 48]",270000,float32,64,"[1, 1]",linear,False,"[None, 75, 75, 64]",360000,30720
Mixed_4b_Branch_0_a_1x1_bn,BatchNormalization,"[None, 75, 75, 64]",360000,float32,NaN,NaN,NaN,NaN,"[None, 75, 75, 192]",1080000,576
Mixed_4b_Branch_1_b_3x3_bn,BatchNormalization,"[None, 75, 75, 192]",1080000,float32,NaN,NaN,NaN,NaN,"[None, 75, 75, 208]",1170000,624
Mixed_4b_Branch_2_b_3x3_bn,BatchNormalization,"[None, 75, 75, 208]",1170000,float32,NaN,NaN,NaN,NaN,"[None, 75, 75, 48]",270000,144
Mixed_4b_Branch_3_b_1x1_bn,BatchNormalization,"[None, 75, 75, 48]",270000,float32,NaN,NaN,NaN,NaN,"[None, 75, 75, 64]",360000,192
Mixed_4b_Branch_0_a_1x1_act,Activation,"[None, 75, 75, 64]",360000,float32,NaN,NaN,relu,NaN,"[None, 75, 75, 192]",1080000,0
Mixed_4b_Branch_1_b_3x3_act,Activation,"[None, 75, 75, 192]",1080000,float32,NaN,NaN,relu,NaN,"[None, 75, 75, 208]",1170000,0
Mixed_4b_Branch_2_b_3x3_act,Activation,"[None, 75, 75, 208]",1170000,float32,NaN,NaN,relu,NaN,"[None, 75, 75, 48]",270000,0
Mixed_4b_Branch_3_b_1x1_act,Activation,"[None, 75, 75, 48]",270000,float32,NaN,NaN,relu,NaN,"[None, 75, 75, 64]",360000,0
Mixed_4b_Concatenated,Concatenate,"[None, 75, 75, 64]",360000,float32,NaN,NaN,NaN,NaN,"[None, 75, 75, 512]",2880000,0
Mixed_4c_Branch_1_a_1x1_conv,Conv2D,"[None, 75, 75, 512]",2880000,float32,112,"[1, 1]",linear,False,"[None, 75, 75, 112]",630000,57344
Mixed_4c_Branch_2_a_1x1_conv,Conv2D,"[None, 75, 75, 112]",630000,float32,24,"[1, 1]",linear,False,"[None, 75, 75, 24]",135000,12288
Mixed_4c_Branch_1_a_1x1_bn,BatchNormalization,"[None, 75, 75, 24]",135000,float32,NaN,NaN,NaN,NaN,"[None, 75, 75, 112]",630000,336
Mixed_4c_Branch_2_a_1x1_bn,BatchNormalization,"[None, 75, 75, 112]",630000,float32,NaN,NaN,NaN,NaN,"[None, 75, 75, 24]",135000,72
Mixed_4c_Branch_1_a_1x1_act,Activation,"[None, 75, 75, 24]",135000,float32,NaN,NaN,relu,NaN,"[None, 75, 75, 112]",630000,0
Mixed_4c_Branch_2_a_1x1_act,Activation,"[None, 75, 75, 112]",630000,float32,NaN,NaN,relu,NaN,"[None, 75, 75, 24]",135000,0
Mixed_4c_Branch_3_a_max,MaxPooling2D,"[None, 75, 75, 24]",135000,float32,NaN,NaN,NaN,NaN,"[None, 75, 75, 512]",2880000,0
Mixed_4c_Branch_0_a_1x1_conv,Conv2D,"[None, 75, 75, 512]",2880000,float32,160,"[1, 1]",linear,False,"[None, 75, 75, 160]",900000,81920
Mixed_4c_Branch_1_b_3x3_conv,Conv2D,"[None, 75, 75, 160]",900000,float32,224,"[3, 3]",linear,False,"[None, 75, 75, 224]",1260000,225792
Mixed_4c_Branch_2_b_3x3_conv,Conv2D,"[None, 75, 75, 224]",1260000,float32,64,"[3, 3]",linear,False,"[None, 75, 75, 64]",360000,13824
Mixed_4c_Branch_3_b_1x1_conv,Conv2D,"[None, 75, 75, 64]",360000,float32,64,"[1, 1]",linear,False,"[None, 75, 75, 64]",360000,32768
Mixed_4c_Branch_0_a_1x1_bn,BatchNormalization,"[None, 75, 75, 64]",360000,float32,NaN,NaN,NaN,NaN,"[None, 75, 75, 160]",900000,480
Mixed_4c_Branch_1_b_3x3_bn,BatchNormalization,"[None, 75, 75, 160]",900000,float32,NaN,NaN,NaN,NaN,"[None, 75, 75, 224]",1260000,672
Mixed_4c_Branch_2_b_3x3_bn,BatchNormalization,"[None, 75, 75, 224]",1260000,float32,NaN,NaN,NaN,NaN,"[None, 75, 75, 64]",360000,192
Mixed_4c_Branch_3_b_1x1_bn,BatchNormalization,"[None, 75, 75, 64]",360000,float32,NaN,NaN,NaN,NaN,"[None, 75, 75, 64]",360000,192
Mixed_4c_Branch_0_a_1x1_act,Activation,"[None, 75, 75, 64]",360000,float32,NaN,NaN,relu,NaN,"[None, 75, 75, 160]",900000,0
Mixed_4c_Branch_1_b_3x3_act,Activation,"[None, 75, 75, 160]",900000,float32,NaN,NaN,relu,NaN,"[None, 75, 75, 224]",1260000,0
Mixed_4c_Branch_2_b_3x3_act,Activation,"[None, 75, 75, 224]",1260000,float32,NaN,NaN,relu,NaN,"[None, 75, 75, 64]",360000,0
Mixed_4c_Branch_3_b_1x1_act,Activation,"[None, 75, 75, 64]",360000,float32,NaN,NaN,relu,NaN,"[None, 75, 75, 64]",360000,0
Mixed_4c_Concatenated,Concatenate,"[None, 75, 75, 64]",360000,float32,NaN,NaN,NaN,NaN,"[None, 75, 75, 512]",2880000,0
Mixed_4d_Branch_1_a_1x1_conv,Conv2D,"[None, 75, 75, 512]",2880000,float32,128,"[1, 1]",linear,False,"[None, 75, 75, 128]",720000,65536
Mixed_4d_Branch_2_a_1x1_conv,Conv2D,"[None, 75, 75, 128]",720000,float32,24,"[1, 1]",linear,False,"[None, 75, 75, 24]",135000,12288
